id,country,poor
80064,A,8.17729026234e-05
45404,A,0.961367535882
99619,A,1.6502574811e-12
91842,A,0.997623046601
61780,A,0.00158614585432
46707,A,1.53216493315e-09
59117,A,0.999994243936
40088,A,0.996285809769
98613,A,0.398134597214
41865,A,1.34088108306e-08
99381,A,0.990997634686
76302,A,0.910504766289
25079,A,0.999572952358
38637,A,3.20781286352e-07
7085,A,0.000892420267295
47240,A,0.0824127031521
30848,A,5.79428665414e-07
68880,A,0.339318726616
3933,A,0.989592014286
28133,A,0.000800016132776
45840,A,0.946597285322
9811,A,0.0226478070466
24911,A,2.11855286506e-05
65077,A,0.970452043926
97989,A,1.3107124746e-16
49381,A,0.00209824248627
14742,A,0.645933885782
76405,A,0.110314153755
26246,A,0.99937838488
73638,A,3.25230814108e-14
90149,A,0.133252992326
74776,A,0.992564550986
23857,A,0.00048323223847
9767,A,0.00260917185566
94303,A,0.987104568738
28389,A,0.212407623389
42001,A,0.109944817891
73136,A,1.12921133659e-07
60149,A,1.32510207355e-10
64068,A,0.999978725999
18411,A,0.99768758143
59054,A,0.20193623278
54001,A,0.999999701561
21606,A,3.39372046239e-11
19058,A,7.56932867427e-10
54507,A,0.99879594308
81475,A,0.999996929759
1209,A,0.999999971811
37778,A,0.73532046557
58313,A,1.61870236081e-06
77647,A,0.999999999642
90585,A,1.82277118521e-05
38122,A,1.97312310053e-08
29569,A,0.137609346408
48213,A,0.999859298611
37362,A,3.96176322465e-05
35991,A,0.807597816873
74959,A,0.999929022353
99581,A,1.62936732474e-07
3444,A,6.21024100537e-07
74333,A,0.0675423868907
2838,A,3.0252468818e-08
8769,A,0.999990132308
66152,A,0.99272708954
88972,A,0.000210826224092
15432,A,7.60660564117e-07
60226,A,0.939225660579
93307,A,1.83870655383e-05
1043,A,0.993630265517
64226,A,0.999961548106
94436,A,0.0822372846505
29553,A,0.00810672124152
81945,A,0.000562842233022
87620,A,1.75329187136e-13
64084,A,0.691975931845
88535,A,8.84474745405e-11
81696,A,0.969956165139
5687,A,0.00328724475251
77318,A,0.205565605473
10201,A,3.89343779613e-06
17155,A,0.999987654839
6959,A,0.000458132508305
20606,A,1.91068096341e-07
67869,A,0.652557789832
64148,A,0.941756737119
87863,A,0.0162189895074
72203,A,0.999997834002
90472,A,0.681298098737
46139,A,0.778193686541
28820,A,0.000289554758086
660,A,0.993077526541
50128,A,0.00669291141461
14080,A,0.997470198582
98484,A,0.17843793313
76273,A,0.424894051998
12885,A,1.18046543819e-10
94320,A,0.999440141893
785,A,0.632505884032
82413,A,0.958217720447
78631,A,0.99947806301
96083,A,0.996512012937
6557,A,0.822721005607
55623,A,1.22198429863e-08
41251,A,0.0488837211553
62568,A,0.0146058698336
84230,A,2.07417890294e-07
7826,A,0.00303843380415
42891,A,0.999933741005
86566,A,0.751929217011
56351,A,0.999999856723
9025,A,0.999893927171
5894,A,0.994668213384
45615,A,7.82836213482e-06
68718,A,0.0632424429784
75526,A,3.08607842299e-11
6492,A,0.975575286693
73986,A,0.00063640054313
26235,A,0.004076885071
51374,A,0.703866686219
70724,A,0.999878636408
41169,A,4.64827571621e-06
25629,A,1.2859026975e-10
8214,A,0.999984492812
36388,A,0.000975055884562
4976,A,0.999129654395
47315,A,0.500954481207
67361,A,0.000732042302093
5604,A,2.45497194735e-06
39158,A,1.69461961243e-09
96990,A,0.999743573194
35481,A,0.999051867874
59977,A,0.999983755122
46094,A,0.000706611884657
90815,A,0.0145011983849
77546,A,0.999996582003
45543,A,0.999904021177
94745,A,0.999937184648
18152,A,1.38122117186e-12
21957,A,0.115251005075
34896,A,1.06941630551e-05
60345,A,6.45649743293e-09
88171,A,0.98575715768
57138,A,1.32067198103e-10
29731,A,0.996776094419
21872,A,0.796806643777
34752,A,0.172423838486
43648,A,0.417724580407
59418,A,0.9999998806
2750,A,0.130182261218
98849,A,0.718016538471
19119,A,0.0276377510975
43038,A,0.347709868356
35647,A,3.76836387172e-05
17005,A,0.0118340470534
49799,A,0.999150204366
53105,A,1.08422354227e-07
44158,A,0.000110252582233
63338,A,0.00105857990228
13672,A,0.000754285470731
57923,A,6.73252080896e-05
17903,A,0.999978301699
44083,A,0.991286971567
16651,A,0.145160303987
6279,A,7.98308759884e-13
38101,A,3.19580622181e-07
85849,A,0.820757539828
83937,A,0.727350179323
29551,A,0.0164578129336
35569,A,0.0045925149235
12980,A,5.68544292189e-07
7750,A,1.12193228106e-10
86699,A,0.00204071181321
61766,A,0.0540630601882
69945,A,0.999991020486
6611,A,0.0598195489212
78316,A,0.97258677437
88380,A,4.95018429779e-10
93904,A,0.00172166338186
45527,A,2.61000271097e-05
71884,A,0.999999921903
62524,A,2.65952804715e-06
78282,A,0.999609729612
73151,A,1.93306360879e-05
55951,A,4.37026266773e-06
97658,A,0.999671104824
43145,A,0.998890156623
23957,A,0.000213573644866
73480,A,0.120353114984
65481,A,0.0459850122606
72696,A,2.84601819587e-05
85474,A,2.20181771673e-09
3912,A,0.999997134891
39833,A,0.999277435591
86005,A,0.000227524997414
92325,A,5.73725220336e-05
43698,A,0.00129344396504
62309,A,0.43401366384
15287,A,0.99990688552
89548,A,0.000378904774776
52506,A,0.999999999107
8140,A,0.398283922384
27895,A,0.999109446504
62759,A,3.67023882056e-06
3262,A,0.389429898727
68061,A,0.516839144141
89417,A,0.997572299266
66661,A,0.0949403681976
55643,A,0.87923801468
76669,A,0.999999023159
79866,A,0.998198755138
91322,A,0.499638712993
99536,A,2.19091830514e-07
65627,A,0.00201536981117
12573,A,0.999999650814
66579,A,0.999999982995
66045,A,0.273056878442
60123,A,8.28413687524e-10
8400,A,5.91632618549e-13
95946,A,0.00160666692431
43194,A,0.99987100818
13316,A,0.0192960325548
99550,A,0.547237323969
20599,A,1.13226566663e-09
13064,A,0.979945359634
83903,A,0.999997693086
267,A,1.16389704892e-05
5099,A,5.91283365495e-06
94293,A,0.846597188097
43440,A,6.60196685118e-08
79924,A,0.0226739511661
28022,A,7.92367511355e-13
19153,A,0.999988133876
89102,A,0.995525621791
74201,A,0.999999710711
39368,A,0.999998946013
64715,A,0.00428833245952
76056,A,0.999672289129
59038,A,0.000133763682831
10603,A,1.18316066952e-05
4394,A,3.91897322855e-05
90778,A,2.16085618519e-06
45553,A,1.10342717466e-07
80626,A,0.539991258031
12006,A,0.0402482539308
14782,A,0.999970559963
36195,A,0.999943015304
85390,A,3.8440562237e-08
14226,A,0.799717520435
41527,A,3.40396732481e-06
16298,A,0.121641819992
87820,A,0.995158025195
61775,A,4.39891376954e-12
40699,A,3.12202546178e-07
58585,A,0.0041814437638
14182,A,2.04418783031e-06
42925,A,0.999999999935
17082,A,3.35370052324e-06
18658,A,0.0120144893906
85652,A,0.999988387346
47217,A,0.000140881288116
46276,A,0.999933958412
2790,A,0.999992578043
15092,A,0.018505429969
31265,A,0.999999999105
32918,A,0.650385787819
4541,A,0.999952343103
38735,A,0.000702257611213
33090,A,0.910686397731
48050,A,0.999713617268
44967,A,4.05081264296e-06
3040,A,0.999994343106
56213,A,1.9087826798e-05
5972,A,0.263935624847
54455,A,0.318365747449
32152,A,0.862757946673
35683,A,0.998100068809
77965,A,1.5304701806e-07
18953,A,4.45452699557e-10
31986,A,0.0575480189523
67307,A,0.00250136566096
65513,A,0.943672434739
83002,A,0.00983496476747
73191,A,1.57678330851e-06
47610,A,0.856923755023
36287,A,0.999999987362
15441,A,9.60198731766e-11
54606,A,0.999999999998
87717,A,0.999794495973
48016,A,0.998247148117
43687,A,0.99997654551
20254,A,6.13005791951e-09
92560,A,2.23341744834e-05
67644,A,0.989519797745
92049,A,9.79108476305e-11
49663,A,0.00144365152643
80185,A,2.2488425829e-06
40978,A,0.884283901243
72440,A,0.999698049696
4581,A,0.999977644638
16550,A,0.00317165742551
59055,A,0.796922901286
230,A,0.996144274323
32651,A,0.894427854063
39672,A,0.999965119379
25033,A,0.999977124367
40852,A,0.434770592277
90454,A,0.0014496014251
57240,A,1.6565373599e-07
53808,A,0.538630933896
98736,A,0.994180574837
45793,A,0.999999946872
44325,A,0.000331262380891
55668,A,0.0431402942761
6867,A,0.992147482906
92211,A,0.0166411147664
15534,A,0.99999950565
38075,A,0.000203248098872
38486,A,0.1554593536
82940,A,0.132686161421
2808,A,0.0385541823218
65990,A,1.53206121976e-06
50799,A,8.96360550074e-05
41402,A,0.993702071283
16082,A,8.71983055597e-05
51668,A,0.539020022347
10187,A,0.999999977281
89254,A,6.82483300387e-05
84081,A,0.820777099297
27662,A,4.42963425587e-08
89691,A,1.02292099325e-08
35283,A,2.81351531871e-07
93585,A,0.643938313094
75940,A,0.999999997008
60736,A,0.999989988222
44728,A,0.00517989907531
25250,A,0.73479629771
12561,A,0.530690886521
18141,A,0.00103816368288
49237,A,0.999885078003
62814,A,0.122999945306
89485,A,0.94637508408
99253,A,0.00057854555049
2860,A,0.997243711252
221,A,0.999243687209
21839,A,0.999869928301
63078,A,0.442791297566
80390,A,4.04031263932e-07
28555,A,0.557747790392
41895,A,0.842424231218
58770,A,0.0523749856544
2745,A,0.0322057530787
81567,A,0.995412139357
52424,A,0.0447296208992
45535,A,0.98471102622
60435,A,3.94329010394e-12
35089,A,0.991978407691
75394,A,0.0406106294072
24842,A,0.151815860202
78661,A,0.999979463957
20838,A,0.92410413007
81858,A,0.27276977752
66337,A,0.766986317637
64128,A,0.996656685486
60246,A,0.774612974429
44024,A,6.4806769102e-08
23893,A,0.99999475342
20791,A,0.159139767273
12106,A,3.24738977205e-09
52677,A,0.575193717308
33382,A,0.0284861638516
86132,A,0.933579311717
57663,A,0.999717033897
21909,A,0.127042996721
33550,A,0.999919242302
43840,A,0.0001872312414
59195,A,1.94765084857e-07
93862,A,0.143612435076
43382,A,0.999032072281
19492,A,0.959435067672
56194,A,0.79547116796
33131,A,6.69269275789e-07
35960,A,0.999993105567
43806,A,0.999999955265
98436,A,0.0527978997133
63199,A,0.999322436663
98745,A,0.999789453317
22871,A,0.999986808824
46012,A,0.914267833354
86923,A,0.999874557594
71002,A,0.999997651497
74023,A,0.984632750187
56632,A,0.999991173198
63818,A,0.999958699218
4807,A,0.990688982871
75680,A,0.00766288811944
76354,A,4.1235419979e-05
5708,A,0.0496229070969
88848,A,8.67041052115e-06
3537,A,0.000572583349261
59144,A,0.219285385228
33007,A,6.90525143784e-10
63009,A,2.31351753153e-05
28498,A,0.0112082803945
19959,A,0.0557341233357
60754,A,5.08132723897e-10
48802,A,0.249529404502
41462,A,0.352377772912
42117,A,0.00206124880941
65165,A,0.00300511743659
11941,A,4.70220266426e-08
48456,A,0.998859944584
4535,A,0.957854711321
1366,A,0.999861590855
47976,A,0.998840182689
19330,A,1.94244816416e-06
38309,A,1.29789624042e-05
70381,A,0.0018334357191
17411,A,0.00231817148236
56764,A,1.20630057604e-13
38456,A,1.18140804603e-09
34162,A,1.16683603933e-05
86516,A,0.524197291588
62070,A,4.58077236781e-07
12036,A,4.39786181577e-10
46627,A,0.00742590614831
29274,A,0.569323994916
3553,A,0.0220030729674
98243,A,0.148867659657
93942,A,0.12947841826
8464,A,0.00603236367989
91342,A,0.999935759019
72497,A,0.00162428570916
50899,A,0.998150387193
6303,A,0.999989754429
67040,A,0.997604064233
84312,A,0.990790281278
81357,A,0.00831092031245
61559,A,0.0591483175398
86906,A,0.707516884781
68513,A,2.66937224749e-08
3456,A,0.999997986395
725,A,0.999995922728
37259,A,1.02018037393e-06
22907,A,0.731342350673
48090,A,0.000383052827279
13968,A,0.999990589173
51455,A,0.0115081712014
72520,A,0.999999999999
22304,A,0.999999804529
8949,A,9.68117078485e-05
86971,A,0.000834701428103
32642,A,0.999978226146
22234,A,0.999905728793
39697,A,0.864145579423
932,A,0.994041342437
49038,A,0.0120967806989
45469,A,2.57144414104e-11
30820,A,0.00862257657592
50972,A,0.393094428716
13406,A,0.999833673056
63282,A,0.996661176174
60316,A,0.00189084792406
94567,A,0.666390441678
85843,A,0.0729355943482
60578,A,0.00434914641709
50428,A,0.00422334542601
36829,A,0.92241273295
78344,A,1.05203454499e-09
22196,A,0.0361237522755
46503,A,9.08738441262e-08
49357,A,0.999998721459
37964,A,2.49823445852e-07
15078,A,0.000643491487115
45286,A,0.993374522667
70158,A,0.989791397831
10848,A,0.999999996928
18261,A,0.133288829995
91873,A,0.286108884024
56498,A,0.999576997613
30711,A,0.000142475361211
33118,A,0.994603212134
8112,A,0.99907847816
41498,A,0.98599468423
60533,A,5.39088358819e-06
40373,A,0.500248246399
36545,A,0.999999786053
12864,A,0.904371595719
66967,A,0.999059446288
41519,A,3.21057182197e-13
31048,A,8.45026525125e-05
69800,A,5.59908570806e-11
5038,A,0.977761556962
35416,A,1.61702415725e-08
70186,A,1.93308345757e-07
56784,A,0.996754912295
57397,A,0.999951600177
75381,A,0.993366867588
43423,A,0.0594299819524
34121,A,0.999999999804
12622,A,0.00399969636646
36067,A,0.827178247698
43968,A,5.89139799206e-13
80775,A,0.00149479862917
74444,A,0.446260785007
52855,A,0.975403862171
46637,A,0.073507328923
51796,A,1.28694231882e-05
11709,A,6.76184982014e-08
56937,A,3.82320713178e-08
23476,A,0.00191990352505
15941,A,0.000935301500747
24879,A,0.999659533401
76743,A,0.999996874517
11975,A,0.000135388799263
38705,A,0.998245685899
91424,A,0.828061724362
42455,A,0.999999990132
34359,A,0.997810375014
89646,A,1.27504321908e-09
56352,A,0.00532456162453
42540,A,1.85828245404e-08
59884,A,0.999999177914
75512,A,0.0439483521952
86932,A,0.965392780354
82092,A,0.999931215868
40854,A,0.885742240988
56876,A,0.999601380546
27885,A,0.994297043037
76810,A,5.71623115073e-05
2206,A,0.912872846652
5025,A,0.999897151309
20337,A,0.906022163436
73862,A,0.990350824435
34721,A,2.115067457e-09
14832,A,0.975831744959
77530,A,1.5498588897e-08
40693,A,1.1326895652e-07
35141,A,0.485653193403
33981,A,0.991270986401
60567,A,0.00079398165895
53640,A,0.00109540342818
68099,A,0.999999975912
67540,A,0.530429328951
61577,A,0.999999997413
26950,A,0.99962960242
35235,A,0.000567075784126
84826,A,0.995538315311
5530,A,0.98995128839
23912,A,0.804211555936
68906,A,1.01405860324e-07
66262,A,0.998449850137
12108,A,0.023039408993
68935,A,0.987378781709
18052,A,0.929944504956
85755,A,0.999988807505
34857,A,0.00297777367077
49754,A,0.99744862703
66753,A,0.998631994456
49910,A,3.62973163608e-07
68303,A,0.00355991563163
48597,A,8.09378266215e-07
2323,A,0.0666156496803
23840,A,0.00379443911578
62539,A,0.98955001552
40286,A,1.41901732352e-06
65245,A,0.999999521591
86958,A,4.21489266912e-05
97558,A,0.847390698036
51019,A,5.9265486134e-09
50202,A,0.0135089440383
31331,A,4.35795050223e-06
88903,A,8.12626529612e-17
64566,A,0.72422103313
99292,A,0.99671973245
25300,A,0.00185986996424
96830,A,0.681599951795
20270,A,0.998668453079
3397,A,0.999992574827
77127,A,5.30440262169e-08
37989,A,9.79838577042e-06
73494,A,7.12484174601e-09
65405,A,0.00186469192611
92339,A,2.93041236796e-07
52253,A,0.998734947693
4929,A,0.271600070382
49642,A,0.759338081082
65611,A,4.10003740514e-07
4590,A,0.0342003972402
39006,A,0.00171626457339
3383,A,0.877331115114
17888,A,0.952322962004
33061,A,0.0759569575981
82631,A,0.640098283997
70176,A,3.20173609878e-11
28260,A,5.08524052032e-06
19346,A,0.817094843775
57625,A,7.33254725176e-07
92013,A,0.175397076503
11944,A,0.000808104688627
11713,A,0.999999989534
17874,A,1.10225619511e-05
43380,A,0.083699327519
19517,A,5.82157588936e-10
11065,A,0.000146583231216
45484,A,0.00119206152364
60440,A,1.29624083148e-08
61900,A,0.998644353082
51020,A,0.858253136498
23505,A,0.685633385041
74652,A,0.978716721796
98980,A,0.976977533989
8304,A,0.203558917816
66351,A,0.0182676697536
53502,A,3.21386282176e-10
49622,A,0.000285515046017
6029,A,0.000750659586483
86410,A,0.965030926038
47718,A,0.19731170185
83885,A,0.947527843018
47022,A,2.83555698682e-09
88325,A,0.431124818945
16873,A,6.66396595922e-05
3054,A,0.999999821278
21354,A,0.0833476452271
1563,A,0.999999999998
16083,A,6.5658504772e-11
67473,A,0.479035936711
92298,A,0.00476331463205
85790,A,0.998060321823
39085,A,0.999840636205
42613,A,3.20882075875e-12
46333,A,0.254596654057
56915,A,0.997820742386
93443,A,0.0602269933101
85028,A,0.999996935806
77790,A,0.0381448746251
66189,A,0.999987021537
17245,A,0.991907426468
86944,A,0.000868663286828
75630,A,0.927680219375
44929,A,8.3366893596e-06
66894,A,0.0955635560336
37321,A,0.928925015245
7714,A,0.999209945456
35011,A,0.101788328144
4311,A,0.0608124922885
7821,A,0.0257403757618
8842,A,1.80054543371e-05
83036,A,8.73283767588e-08
73180,A,0.990762529335
65848,A,0.198713186121
12542,A,1.58942060032e-06
3414,A,0.961573080886
18706,A,0.847450086895
23120,A,0.569191114699
4539,A,0.999757851571
98487,A,0.000784791209352
7800,A,0.993226171756
59644,A,0.937314787688
20989,A,0.000116845746593
17544,A,0.699704667398
93730,A,3.3092634092e-08
74202,A,0.519845157006
76238,A,0.901499240549
78173,A,0.971438406324
2565,A,0.999989226691
87587,A,0.999999183148
93887,A,0.0484314636652
73793,A,0.999999697063
54423,A,0.999999998764
58847,A,3.95756302689e-05
44563,A,2.19492120192e-06
46263,A,0.454650838194
60169,A,0.000173663345517
75335,A,0.99662588329
32383,A,0.999997248617
60434,A,0.280635988522
16109,A,0.00319927140738
59377,A,3.77684625773e-05
49738,A,0.911895791158
70468,A,2.34412452865e-09
80658,A,1.56482533073e-14
51377,A,0.999997828928
44620,A,0.95441136219
81925,A,0.999999946179
29112,A,0.997695132472
3639,A,0.984357161643
93231,A,0.998787635726
82461,A,0.999996681362
77867,A,0.879031422617
59318,A,0.000146035893897
79732,A,4.43366658774e-12
14802,A,0.917708631082
54352,A,0.999999992077
96374,A,0.115335185562
89410,A,0.999709301894
85151,A,0.0163284492681
11625,A,0.550516336129
63602,A,6.09158707706e-05
50632,A,0.999144404834
42552,A,0.995638390223
67693,A,3.74472688324e-06
94489,A,0.954602874744
99758,A,0.590095840903
69231,A,0.999988700344
95851,A,8.56343072819e-07
17911,A,0.925203929954
73503,A,0.99672387867
60143,A,0.918793136871
52985,A,1.37675290043e-07
12165,A,1.32264163597e-05
98870,A,6.34939790864e-05
52939,A,3.30317077201e-15
35998,A,0.107128852411
58521,A,1.52783440551e-06
71004,A,5.57490508465e-11
12666,A,0.996517961142
29726,A,0.987522500775
36415,A,7.82712485262e-10
52294,A,0.134477562842
62509,A,2.19489924212e-05
58156,A,0.000848799188729
29103,A,0.998412181553
71134,A,0.00298802143226
45311,A,0.998821178516
84266,A,0.970686404674
48796,A,0.996511506142
45987,A,2.95846074476e-06
22203,A,0.970182962509
61825,A,0.000185609299517
8704,A,9.31241668961e-05
71171,A,7.05032154041e-06
1100,A,0.0010442897857
29001,A,0.000125398443981
79676,A,0.000108065414015
64641,A,0.000352147110106
9439,A,0.0375837478007
36631,A,0.0706112692182
62228,A,0.999725630043
56678,A,0.0351483211093
90084,A,0.999995674057
47195,A,0.166949250909
48687,A,0.971684753587
85794,A,0.95800459965
37997,A,0.000254430858094
40199,A,0.986918943168
65685,A,0.999983279151
16588,A,0.0483084517957
37501,A,0.999952250915
62343,A,0.995271306516
76977,A,0.999822116757
12254,A,2.42747688978e-05
76921,A,0.828466878904
6414,A,0.00108681811459
68601,A,0.0570728418284
29862,A,0.9961164686
6709,A,0.999999896162
47020,A,0.999998800476
25859,A,0.999796206313
98972,A,5.1821844209e-06
48234,A,0.00054894835231
48331,A,0.00208585234964
81888,A,9.27961770688e-05
72276,A,0.999611894927
80764,A,0.99999932514
1779,A,0.773325375549
87526,A,0.999953304191
41550,A,0.0359365232631
3777,A,8.78542775242e-20
51273,A,0.999998229796
50906,A,0.828714959922
33265,A,0.992677058243
65913,A,0.999883254928
36233,A,2.23119308024e-14
27033,A,0.000113969136583
9351,A,0.838370150069
45513,A,2.79310967941e-06
12452,A,6.79145902748e-06
89096,A,0.932877900813
59485,A,7.68067573538e-05
63588,A,8.03215813147e-06
80492,A,4.0719974433e-07
74640,A,0.952476071747
55352,A,0.122168368916
14917,A,0.15805347746
31422,A,0.189848249585
16114,A,0.0103685024477
69118,A,0.999987022906
69424,A,0.9999995218
27588,A,0.944408113352
4613,A,0.184681248602
75371,A,0.99948279445
90559,A,0.708072407711
51169,A,0.00173876532559
20700,A,0.985772879184
19679,A,0.0409446891909
10982,A,0.995860743061
99023,A,0.146991859218
1074,A,0.000830419706801
45237,A,0.999999827095
19655,A,0.141695201865
16383,A,0.598785229768
60375,A,0.49325489792
43983,A,0.888612704423
56867,A,0.971135127452
86105,A,2.23392902949e-08
66452,A,0.00274669664678
69895,A,0.902140719112
18522,A,0.859500123408
15578,A,0.969095607179
30684,A,0.999999105722
18484,A,0.999998868764
60556,A,0.999999890165
22385,A,0.991126270742
30723,A,0.99999971833
95732,A,5.96325887886e-08
10707,A,0.0216044493688
16245,A,0.999627643073
9243,A,0.999999735931
